年月,地區,產業別,性別,年齡層,信用卡交易筆數,信用卡交易金額[新台幣]
201510,65000000,住,2,45(含)-50歲,11412,65402004
201510,65000000,住,2,50(含)-55歲,9290,52358882
201510,65000000,住,2,55(含)-60歲,5673,34394704
201510,65000000,住,2,60(含)-65歲,3246,19230522
201510,65000000,住,2,65(含)-70歲,1202,6649941
201510,65000000,住,2,70(含)-75歲,373,2112840
201510,65000000,住,2,75(含)-80歲,117,716154
201510,65000000,住,2,80(含)歲以上,190,2123658
201510,65000000,行,2,未滿20歲,139,46817
201510,65000000,行,2,20(含)-25歲,5462,2518593
201510,65000000,行,2,25(含)-30歲,14959,8454074
201510,65000000,行,2,30(含)-35歲,24974,16247916
201510,65000000,行,2,35(含)-40歲,29401,21976389
201510,65000000,行,2,40(含)-45歲,27107,20955743
201510,65000000,行,2,45(含)-50歲,24012,19709789
201510,65000000,行,2,50(含)-55歲,19517,17117498
201510,65000000,行,2,55(含)-60歲,12112,9327459
201510,65000000,行,2,60(含)-65歲,6223,5476337
201510,65000000,行,2,65(含)-70歲,1963,1841830
201510,65000000,行,2,70(含)-75歲,409,431267
201510,65000000,行,2,75(含)-80歲,155,115187
201510,65000000,行,2,80(含)歲以上,83,174263
201510,65000000,文教康樂,2,未滿20歲,198,509021
201510,65000000,文教康樂,2,20(含)-25歲,5987,15260914
201510,65000000,文教康樂,2,25(含)-30歲,15551,46443803
201510,65000000,文教康樂,2,30(含)-35歲,21334,70116861
201510,65000000,文教康樂,2,35(含)-40歲,24929,86842263
201510,65000000,文教康樂,2,40(含)-45歲,21814,85852376
201510,65000000,文教康樂,2,45(含)-50歲,19401,78879709
201510,65000000,文教康樂,2,50(含)-55歲,14100,59503569
201510,65000000,文教康樂,2,55(含)-60歲,8361,38342341
201510,65000000,文教康樂,2,60(含)-65歲,4453,22505050
201510,65000000,文教康樂,2,65(含)-70歲,1531,8067175
201510,65000000,文教康樂,2,70(含)-75歲,443,2295052
201510,65000000,文教康樂,2,75(含)-80歲,130,818186
201510,65000000,文教康樂,2,80(含)歲以上,389,2839043
201510,65000000,百貨,2,未滿20歲,338,786639
201510,65000000,百貨,2,20(含)-25歲,9192,28736163
201510,65000000,百貨,2,25(含)-30歲,30012,107831740
201510,65000000,百貨,2,30(含)-35歲,52596,191446090
201510,65000000,百貨,2,35(含)-40歲,62344,223376532
201510,65000000,百貨,2,40(含)-45歲,52719,207566028
201510,65000000,百貨,2,45(含)-50歲,44428,195118181
201510,65000000,百貨,2,50(含)-55歲,33611,165330274
201510,65000000,百貨,2,55(含)-60歲,21977,113581376
201510,65000000,百貨,2,60(含)-65歲,12328,62385927
201510,65000000,百貨,2,65(含)-70歲,4588,20436106
201510,65000000,百貨,2,70(含)-75歲,1111,4727311
201510,65000000,百貨,2,75(含)-80歲,397,1884479
201510,65000000,百貨,2,80(含)歲以上,362,1340424
201510,65000000,其他,2,未滿20歲,3817,4654471
201510,65000000,其他,2,20(含)-25歲,11680,38448505
201510,65000000,其他,2,25(含)-30歲,29830,102252278
201510,65000000,其他,2,30(含)-35歲,44130,144004710
201510,65000000,其他,2,35(含)-40歲,50194,161057892
201510,65000000,其他,2,40(含)-45歲,49607,165186986
201510,65000000,其他,2,45(含)-50歲,65346,185848758
201510,65000000,其他,2,50(含)-55歲,53527,166608301
201510,65000000,其他,2,55(含)-60歲,39194,100067918
201510,65000000,其他,2,60(含)-65歲,9080,45640285
201510,65000000,其他,2,65(含)-70歲,2960,16024931
201510,65000000,其他,2,70(含)-75歲,916,5319975
201510,65000000,其他,2,75(含)-80歲,293,2696704
201510,65000000,其他,2,80(含)歲以上,544,3848872
201510,68000000,食,2,未滿20歲,605,450530
201510,68000000,食,2,20(含)-25歲,13363,15179601
201510,68000000,食,2,25(含)-30歲,39701,53868895
201510,68000000,食,2,30(含)-35歲,76534,105768398
201510,68000000,食,2,35(含)-40歲,107789,149833272
201510,68000000,食,2,40(含)-45歲,105645,147227170
201510,68000000,食,2,45(含)-50歲,95111,140427532
201510,68000000,食,2,50(含)-55歲,72368,105754205
201510,68000000,食,2,55(含)-60歲,44882,68236641
201510,68000000,食,2,60(含)-65歲,26102,39460463
201510,68000000,食,2,65(含)-70歲,9661,13269983
201510,68000000,食,2,70(含)-75歲,2769,4225945
201510,68000000,食,2,75(含)-80歲,716,1197896
201510,68000000,食,2,80(含)歲以上,1008,1594501
201510,68000000,衣,2,未滿20歲,191,333373
201510,68000000,衣,2,20(含)-25歲,4605,9878434
201510,68000000,衣,2,25(含)-30歲,14399,33800719
201510,68000000,衣,2,30(含)-35歲,25617,60935770
201510,68000000,衣,2,35(含)-40歲,30745,76739080
201510,68000000,衣,2,40(含)-45歲,23100,60462057
201510,68000000,衣,2,45(含)-50歲,16715,47616552
201510,68000000,衣,2,50(含)-55歲,10459,35934006
201510,68000000,衣,2,55(含)-60歲,5251,18066107
201510,68000000,衣,2,60(含)-65歲,2554,8787148
201510,68000000,衣,2,65(含)-70歲,697,2810355
201510,68000000,衣,2,70(含)-75歲,180,644837
201510,68000000,衣,2,75(含)-80歲,65,228767
201510,68000000,衣,2,80(含)歲以上,346,1143014
201510,68000000,住,2,未滿20歲,68,179238
201510,68000000,住,2,20(含)-25歲,2042,6063901
201510,68000000,住,2,25(含)-30歲,5913,21576284
201510,68000000,住,2,30(含)-35歲,10733,40359318
201510,68000000,住,2,35(含)-40歲,13184,53274263
201510,68000000,住,2,40(含)-45歲,12699,52331240
201510,68000000,住,2,45(含)-50歲,11156,52839989
201510,68000000,住,2,50(含)-55歲,8766,47218256
201510,68000000,住,2,55(含)-60歲,5192,28294618
201510,68000000,住,2,60(含)-65歲,2713,15322632
201510,68000000,住,2,65(含)-70歲,975,3788155
201510,68000000,住,2,70(含)-75歲,234,755565
201510,68000000,住,2,75(含)-80歲,68,282699
201510,68000000,住,2,80(含)歲以上,158,1279225
201510,68000000,行,2,未滿20歲,752,1994167
201510,68000000,行,2,20(含)-25歲,15751,23625106
201510,68000000,行,2,25(含)-30歲,43206,79724674
201510,68000000,行,2,30(含)-35歲,61255,108728628
201510,68000000,行,2,35(含)-40歲,70298,120542035
201510,68000000,行,2,40(含)-45歲,61962,98020725
201510,68000000,行,2,45(含)-50歲,55475,89304735
201510,68000000,行,2,50(含)-55歲,43321,79391589
201510,68000000,行,2,55(含)-60歲,26673,51156422
201510,68000000,行,2,60(含)-65歲,13855,29339620
201510,68000000,行,2,65(含)-70歲,4377,9814904
201510,68000000,行,2,70(含)-75歲,1074,2353699
201510,68000000,行,2,75(含)-80歲,321,1057473
201510,68000000,行,2,80(含)歲以上,568,1449334
201510,68000000,文教康樂,2,未滿20歲,302,531053
201510,68000000,文教康樂,2,20(含)-25歲,6322,17748238
201510,68000000,文教康樂,2,25(含)-30歲,14860,52452708
201510,68000000,文教康樂,2,30(含)-35歲,19379,80416604
201510,68000000,文教康樂,2,35(含)-40歲,22953,97581531
201510,68000000,文教康樂,2,40(含)-45歲,20745,95262559
201510,68000000,文教康樂,2,45(含)-50歲,17522,93612612
201510,68000000,文教康樂,2,50(含)-55歲,12144,78612539
201510,68000000,文教康樂,2,55(含)-60歲,7075,55547357
201510,68000000,文教康樂,2,60(含)-65歲,3699,31254927
201510,68000000,文教康樂,2,65(含)-70歲,1317,11603619
201510,68000000,文教康樂,2,70(含)-75歲,354,3235273
201510,68000000,文教康樂,2,75(含)-80歲,145,1226807
201510,68000000,文教康樂,2,80(含)歲以上,350,2127887
201510,68000000,百貨,2,未滿20歲,498,965020
201510,68000000,百貨,2,20(含)-25歲,16669,44913925
201510,68000000,百貨,2,25(含)-30歲,49814,152562542
201510,68000000,百貨,2,30(含)-35歲,76181,243220986
201510,68000000,百貨,2,35(含)-40歲,86612,294726314
201510,68000000,百貨,2,40(含)-45歲,73263,266363647
201510,68000000,百貨,2,45(含)-50歲,63903,259561121
201510,68000000,百貨,2,50(含)-55歲,47789,211575446
201510,68000000,百貨,2,55(含)-60歲,29573,137360178
201510,68000000,百貨,2,60(含)-65歲,15261,69860559
201510,68000000,百貨,2,65(含)-70歲,5303,24142159
201510,68000000,百貨,2,70(含)-75歲,1381,6518490
201510,68000000,百貨,2,75(含)-80歲,457,2382846
201510,68000000,百貨,2,80(含)歲以上,719,3657501
201510,68000000,其他,2,未滿20歲,332,584378
201510,68000000,其他,2,20(含)-25歲,8315,27463520
201510,68000000,其他,2,25(含)-30歲,23864,86138141
201510,68000000,其他,2,30(含)-35歲,38408,147031799
201510,68000000,其他,2,35(含)-40歲,43092,176417868
201510,68000000,其他,2,40(含)-45歲,35859,181537521
201510,68000000,其他,2,45(含)-50歲,31104,184161537
201510,68000000,其他,2,50(含)-55歲,23479,150414820
201510,68000000,其他,2,55(含)-60歲,13733,100553024
201510,68000000,其他,2,60(含)-65歲,7635,54711389
201510,68000000,其他,2,65(含)-70歲,2580,18619588
201510,68000000,其他,2,70(含)-75歲,736,6638422
201510,68000000,其他,2,75(含)-80歲,200,1346722
201510,68000000,其他,2,80(含)歲以上,573,4839538
201510,66000000,食,2,未滿20歲,503,399194
201510,66000000,食,2,20(含)-25歲,11756,13251377
201510,66000000,食,2,25(含)-30歲,36385,53828178
201510,66000000,食,2,30(含)-35歲,66092,96440712
201510,66000000,食,2,35(含)-40歲,87900,124374381
201510,66000000,食,2,40(含)-45歲,86378,129090288
201510,66000000,食,2,45(含)-50歲,81949,121958643
201510,66000000,食,2,50(含)-55歲,61272,95536977
201510,66000000,食,2,55(含)-60歲,39167,69983040
201510,66000000,食,2,60(含)-65歲,23310,36528529
201510,66000000,食,2,65(含)-70歲,8575,12628376
201510,66000000,食,2,70(含)-75歲,2945,4373963
201510,66000000,食,2,75(含)-80歲,1175,1536696
201510,66000000,食,2,80(含)歲以上,529,908711
201510,66000000,衣,2,未滿20歲,212,338574
201510,66000000,衣,2,20(含)-25歲,4508,9441546
201510,66000000,衣,2,25(含)-30歲,11675,27185972
201510,66000000,衣,2,30(含)-35歲,19699,46518443
201510,66000000,衣,2,35(含)-40歲,18831,48918232
201510,66000000,衣,2,40(含)-45歲,12663,36124096
201510,66000000,衣,2,45(含)-50歲,10639,34787407
201510,66000000,衣,2,50(含)-55歲,7425,27675541
201510,66000000,衣,2,55(含)-60歲,4199,16927868
201510,66000000,衣,2,60(含)-65歲,2299,9617908
201510,66000000,衣,2,65(含)-70歲,687,2472011
201510,66000000,衣,2,70(含)-75歲,189,825999
201510,66000000,衣,2,75(含)-80歲,39,136669
201510,66000000,衣,2,80(含)歲以上,144,590938
201510,66000000,住,2,未滿20歲,110,164819
201510,66000000,住,2,20(含)-25歲,2262,7116229
201510,66000000,住,2,25(含)-30歲,5924,23084543
201510,66000000,住,2,30(含)-35歲,9252,42170827
201510,66000000,住,2,35(含)-40歲,11038,51678789
201510,66000000,住,2,40(含)-45歲,9498,50201968
201510,66000000,住,2,45(含)-50歲,8970,46177112
201510,66000000,住,2,50(含)-55歲,6518,35838426
201510,66000000,住,2,55(含)-60歲,3895,27539915
201510,66000000,住,2,60(含)-65歲,1968,13205090
201510,66000000,住,2,65(含)-70歲,651,4331975
201510,66000000,住,2,70(含)-75歲,205,990803
201510,66000000,住,2,75(含)-80歲,70,262329
201510,66000000,住,2,80(含)歲以上,96,590953
201510,66000000,行,2,未滿20歲,186,123985
201510,66000000,行,2,20(含)-25歲,4002,2435200
201510,66000000,行,2,25(含)-30歲,11808,8825219
201510,66000000,行,2,30(含)-35歲,19544,15938595
201510,66000000,行,2,35(含)-40歲,21944,19835028
201510,66000000,行,2,40(含)-45歲,19455,18972256
201510,66000000,行,2,45(含)-50歲,17553,16797788
201510,66000000,行,2,50(含)-55歲,12275,13068475
201510,66000000,行,2,55(含)-60歲,6951,6980800
201510,66000000,行,2,60(含)-65歲,3129,2945224
201510,66000000,行,2,65(含)-70歲,1050,1088547
201510,66000000,行,2,70(含)-75歲,248,164814
201510,66000000,行,2,75(含)-80歲,74,72792
201510,66000000,行,2,80(含)歲以上,45,76148
201510,66000000,文教康樂,2,未滿20歲,239,735118
201510,66000000,文教康樂,2,20(含)-25歲,6684,18553904
201510,66000000,文教康樂,2,25(含)-30歲,14991,53158079
201510,66000000,文教康樂,2,30(含)-35歲,19038,79266041
201510,66000000,文教康樂,2,35(含)-40歲,21765,97457970
201510,66000000,文教康樂,2,40(含)-45歲,20252,95589932
201510,66000000,文教康樂,2,45(含)-50歲,17670,99857890
201510,66000000,文教康樂,2,50(含)-55歲,11991,81974970
201510,66000000,文教康樂,2,55(含)-60歲,6433,55051025
201510,66000000,文教康樂,2,60(含)-65歲,3274,32915364
201510,66000000,文教康樂,2,65(含)-70歲,1054,12445117
201510,66000000,文教康樂,2,70(含)-75歲,299,4533583
201510,66000000,文教康樂,2,75(含)-80歲,103,1578601
201510,66000000,文教康樂,2,80(含)歲以上,198,1965832
201510,66000000,百貨,2,未滿20歲,656,1712446
201510,66000000,百貨,2,20(含)-25歲,17589,59857218
201510,66000000,百貨,2,25(含)-30歲,54347,210067002
201510,66000000,百貨,2,30(含)-35歲,88734,349416838
201510,66000000,百貨,2,35(含)-40歲,101492,384440940
201510,66000000,百貨,2,40(含)-45歲,88054,358734492
201510,66000000,百貨,2,45(含)-50歲,76621,354790503
201510,66000000,百貨,2,50(含)-55歲,53703,275192429
201510,66000000,百貨,2,55(含)-60歲,31660,172952156
201510,66000000,百貨,2,60(含)-65歲,16898,95179304
201510,66000000,百貨,2,65(含)-70歲,5778,29921979
201510,66000000,百貨,2,70(含)-75歲,1767,8621868
201510,66000000,百貨,2,75(含)-80歲,641,3092618
201510,66000000,百貨,2,80(含)歲以上,471,2147431
201510,66000000,其他,2,未滿20歲,150,521029
201510,66000000,其他,2,20(含)-25歲,6209,32738508
201510,66000000,其他,2,25(含)-30歲,17284,90590378
201510,66000000,其他,2,30(含)-35歲,28887,130444335
201510,66000000,其他,2,35(含)-40歲,38691,159882063
201510,66000000,其他,2,40(含)-45歲,36452,157044591
201510,66000000,其他,2,45(含)-50歲,34035,161300507
201510,66000000,其他,2,50(含)-55歲,26232,134606099
201510,66000000,其他,2,55(含)-60歲,15899,84037316
201510,66000000,其他,2,60(含)-65歲,8924,44705557
201510,66000000,其他,2,65(含)-70歲,3248,16307664
201510,66000000,其他,2,70(含)-75歲,982,5691547
201510,66000000,其他,2,75(含)-80歲,346,2139224
201510,66000000,其他,2,80(含)歲以上,308,2400985
201510,67000000,食,2,未滿20歲,528,377561
201510,67000000,食,2,20(含)-25歲,10379,10586866
201510,67000000,食,2,25(含)-30歲,29273,36158798
201510,67000000,食,2,30(含)-35歲,52496,66277033
201510,67000000,食,2,35(含)-40歲,68829,86157579
201510,67000000,食,2,40(含)-45歲,67329,83204392
201510,67000000,食,2,45(含)-50歲,64837,78842653
201510,67000000,食,2,50(含)-55歲,48831,61501002
201510,67000000,食,2,55(含)-60歲,32242,42665991
201510,67000000,食,2,60(含)-65歲,19291,23855642
201510,67000000,食,2,65(含)-70歲,7882,8925209
201510,67000000,食,2,70(含)-75歲,2545,2662500
201510,67000000,食,2,75(含)-80歲,911,1051926
201510,67000000,食,2,80(含)歲以上,552,788392
201510,67000000,衣,2,未滿20歲,144,213737
201510,67000000,衣,2,20(含)-25歲,3201,6602675
201510,67000000,衣,2,25(含)-30歲,8972,21378840
201510,67000000,衣,2,30(含)-35歲,15820,37708063
201510,67000000,衣,2,35(含)-40歲,18170,43301144
201510,67000000,衣,2,40(含)-45歲,14126,36767160
201510,67000000,衣,2,45(含)-50歲,11706,32806780
201510,67000000,衣,2,50(含)-55歲,7514,25856337
201510,67000000,衣,2,55(含)-60歲,4103,15385345
201510,67000000,衣,2,60(含)-65歲,1906,7253190
201510,67000000,衣,2,65(含)-70歲,569,1891366
201510,67000000,衣,2,70(含)-75歲,175,632375
201510,67000000,衣,2,75(含)-80歲,48,194963
201510,67000000,衣,2,80(含)歲以上,125,506192
201510,67000000,住,2,未滿20歲,81,228179
201510,67000000,住,2,20(含)-25歲,1747,6427009
201510,67000000,住,2,25(含)-30歲,4894,18945333
201510,67000000,住,2,30(含)-35歲,7803,33568577
201510,67000000,住,2,35(含)-40歲,9367,38914040
201510,67000000,住,2,40(含)-45歲,8990,39807625
201510,67000000,住,2,45(含)-50歲,8902,39799351
201510,67000000,住,2,50(含)-55歲,7040,33775998
201510,67000000,住,2,55(含)-60歲,4344,22739804
201510,67000000,住,2,60(含)-65歲,2245,11751701
201510,67000000,住,2,65(含)-70歲,825,3581789
201510,67000000,住,2,70(含)-75歲,217,1085306
201510,67000000,住,2,75(含)-80歲,82,327134
201510,67000000,住,2,80(含)歲以上,99,634253
201510,67000000,行,2,未滿20歲,989,300764
201510,67000000,行,2,20(含)-25歲,14801,6925204
201510,67000000,行,2,25(含)-30歲,37509,22770095
201510,67000000,行,2,30(含)-35歲,53438,37305326
201510,67000000,行,2,35(含)-40歲,58218,45370279
201510,67000000,行,2,40(含)-45歲,50740,40807824
201510,67000000,行,2,45(含)-50歲,46417,39324419
201510,67000000,行,2,50(含)-55歲,35748,30137366
201510,67000000,行,2,55(含)-60歲,22097,18351585
201510,67000000,行,2,60(含)-65歲,11292,9568132
201510,67000000,行,2,65(含)-70歲,3819,3099236
201510,67000000,行,2,70(含)-75歲,1102,782256
201510,67000000,行,2,75(含)-80歲,331,269284
201510,67000000,行,2,80(含)歲以上,387,408151
201510,67000000,文教康樂,2,未滿20歲,334,651427
201510,67000000,文教康樂,2,20(含)-25歲,6728,16581754
201510,67000000,文教康樂,2,25(含)-30歲,14904,48005870
201510,67000000,文教康樂,2,30(含)-35歲,18052,69112559
201510,67000000,文教康樂,2,35(含)-40歲,19524,75508419
201510,67000000,文教康樂,2,40(含)-45歲,17271,70752304
201510,67000000,文教康樂,2,45(含)-50歲,14926,70299606
201510,67000000,文教康樂,2,50(含)-55歲,9478,59013455
201510,67000000,文教康樂,2,55(含)-60歲,5365,42221514
201510,67000000,文教康樂,2,60(含)-65歲,2849,27582571
201510,67000000,文教康樂,2,65(含)-70歲,949,10522523
201510,67000000,文教康樂,2,70(含)-75歲,267,3772645
201510,67000000,文教康樂,2,75(含)-80歲,99,1029151
201510,67000000,文教康樂,2,80(含)歲以上,177,1418240
201510,67000000,百貨,2,未滿20歲,741,1157786
201510,67000000,百貨,2,20(含)-25歲,15630,31365399
201510,67000000,百貨,2,25(含)-30歲,38057,80928003
201510,67000000,百貨,2,30(含)-35歲,57929,121801892
201510,67000000,百貨,2,35(含)-40歲,61173,130515036
201510,67000000,百貨,2,40(含)-45歲,50759,114257346
201510,67000000,百貨,2,45(含)-50歲,41903,104866681
201510,67000000,百貨,2,50(含)-55歲,27910,79201805
201510,67000000,百貨,2,55(含)-60歲,16096,50828510
201510,67000000,百貨,2,60(含)-65歲,8438,25454167
201510,67000000,百貨,2,65(含)-70歲,2884,9456200
201510,67000000,百貨,2,70(含)-75歲,937,3110591
201510,67000000,百貨,2,75(含)-80歲,289,881802
201510,67000000,百貨,2,80(含)歲以上,306,931917
201510,67000000,其他,2,未滿20歲,231,670159
201510,67000000,其他,2,20(含)-25歲,6295,24699623
201510,67000000,其他,2,25(含)-30歲,15873,62356849
201510,67000000,其他,2,30(含)-35歲,21671,76836248
201510,67000000,其他,2,35(含)-40歲,24570,87673443
201510,67000000,其他,2,40(含)-45歲,21186,81885554
201510,67000000,其他,2,45(含)-50歲,19651,82360023
201510,67000000,其他,2,50(含)-55歲,13839,64613490
201510,67000000,其他,2,55(含)-60歲,7818,39653875
201510,67000000,其他,2,60(含)-65歲,3912,21685776
201510,67000000,其他,2,65(含)-70歲,1379,8139540
201510,67000000,其他,2,70(含)-75歲,405,2106779
201510,67000000,其他,2,75(含)-80歲,170,765706
201510,67000000,其他,2,80(含)歲以上,237,1248235
201510,64000000,食,2,未滿20歲,1098,756466
201510,64000000,食,2,20(含)-25歲,18485,19727514
201510,64000000,食,2,25(含)-30歲,52269,67376181
201510,64000000,食,2,30(含)-35歲,91249,120896118
201510,64000000,食,2,35(含)-40歲,129566,164287689
201510,64000000,食,2,40(含)-45歲,132210,175256784
201510,64000000,食,2,45(含)-50歲,131043,172507501
201510,64000000,食,2,50(含)-55歲,109452,150966267
201510,64000000,食,2,55(含)-60歲,79220,109889449
201510,64000000,食,2,60(含)-65歲,51027,70724794
201510,64000000,食,2,65(含)-70歲,20226,24757197
201510,64000000,食,2,70(含)-75歲,6184,7285889
201510,64000000,食,2,75(含)-80歲,2040,2865204
201510,64000000,食,2,80(含)歲以上,1450,1871623
201510,64000000,衣,2,未滿20歲,493,769371
201510,64000000,衣,2,20(含)-25歲,9112,16499704
201510,64000000,衣,2,25(含)-30歲,20182,41973814
201510,64000000,衣,2,30(含)-35歲,30620,63515572
201510,64000000,衣,2,35(含)-40歲,33259,68881727
201510,64000000,衣,2,40(含)-45歲,25168,55038889
201510,64000000,衣,2,45(含)-50歲,20714,51563062
201510,64000000,衣,2,50(含)-55歲,14259,41170674
201510,64000000,衣,2,55(含)-60歲,8691,26963744
201510,64000000,衣,2,60(含)-65歲,4296,13647160
201510,64000000,衣,2,65(含)-70歲,1213,4133437
201510,64000000,衣,2,70(含)-75歲,263,906802
201510,64000000,衣,2,75(含)-80歲,81,273468
201510,64000000,衣,2,80(含)歲以上,291,1215214
201510,64000000,住,2,未滿20歲,158,435918
201510,64000000,住,2,20(含)-25歲,3348,11461389
201510,64000000,住,2,25(含)-30歲,9099,32689772
201510,64000000,住,2,30(含)-35歲,14258,55178196
201510,64000000,住,2,35(含)-40歲,17501,74550991
201510,64000000,住,2,40(含)-45歲,17108,76704536
201510,64000000,住,2,45(含)-50歲,16621,82619196
201510,64000000,住,2,50(含)-55歲,13696,65453118
201510,64000000,住,2,55(含)-60歲,9204,46056243
201510,64000000,住,2,60(含)-65歲,4935,23377734
201510,64000000,住,2,65(含)-70歲,1644,6841613
201510,64000000,住,2,70(含)-75歲,417,1794319
201510,64000000,住,2,75(含)-80歲,141,731480
201510,64000000,住,2,80(含)歲以上,203,1708342
201510,64000000,行,2,未滿20歲,1493,620031
201510,64000000,行,2,20(含)-25歲,21869,12657079
201510,64000000,行,2,25(含)-30歲,49067,35205832
201510,64000000,行,2,30(含)-35歲,66673,52989511
201510,64000000,行,2,35(含)-40歲,76501,65272459
201510,64000000,行,2,40(含)-45歲,71336,65310483
201510,64000000,行,2,45(含)-50歲,65048,60252232
201510,64000000,行,2,50(含)-55歲,52090,48525543
201510,64000000,行,2,55(含)-60歲,35932,33355329
201510,64000000,行,2,60(含)-65歲,19538,18450960
201510,64000000,行,2,65(含)-70歲,7035,6359675
201510,64000000,行,2,70(含)-75歲,1825,1494774
201510,64000000,行,2,75(含)-80歲,481,493794
201510,64000000,行,2,80(含)歲以上,613,851751
201510,64000000,文教康樂,2,未滿20歲,518,1265421
201510,64000000,文教康樂,2,20(含)-25歲,11066,29741928
201510,64000000,文教康樂,2,25(含)-30歲,24048,85174215
201510,64000000,文教康樂,2,30(含)-35歲,29046,122355113
201510,64000000,文教康樂,2,35(含)-40歲,31619,144735496
201510,64000000,文教康樂,2,40(含)-45歲,26756,140113416
201510,64000000,文教康樂,2,45(含)-50歲,21924,146925149
201510,64000000,文教康樂,2,50(含)-55歲,15313,126696240
201510,64000000,文教康樂,2,55(含)-60歲,8952,95900876
201510,64000000,文教康樂,2,60(含)-65歲,5024,66144229
201510,64000000,文教康樂,2,65(含)-70歲,1699,24698763
201510,64000000,文教康樂,2,70(含)-75歲,544,8228035
201510,64000000,文教康樂,2,75(含)-80歲,154,2962995
201510,64000000,文教康樂,2,80(含)歲以上,373,4324768
201510,64000000,百貨,2,未滿20歲,1333,2238458
201510,64000000,百貨,2,20(含)-25歲,27760,67807837
201510,64000000,百貨,2,25(含)-30歲,75415,217745557
201510,64000000,百貨,2,30(含)-35歲,118252,345902303
201510,64000000,百貨,2,35(含)-40歲,142390,419000176
201510,64000000,百貨,2,40(含)-45歲,125880,402473485
201510,64000000,百貨,2,45(含)-50歲,113214,363914432
201510,64000000,百貨,2,50(含)-55歲,82227,288972019
201510,64000000,百貨,2,55(含)-60歲,56426,207104051
201510,64000000,百貨,2,60(含)-65歲,32751,117663028
201510,64000000,百貨,2,65(含)-70歲,11774,42148931
201510,64000000,百貨,2,70(含)-75歲,3431,11584216
201510,64000000,百貨,2,75(含)-80歲,1119,2854429
201510,64000000,百貨,2,80(含)歲以上,870,2715706
201510,64000000,其他,2,未滿20歲,574,1287723
201510,64000000,其他,2,20(含)-25歲,12802,41811584
201510,64000000,其他,2,25(含)-30歲,33222,110187198
201510,64000000,其他,2,30(含)-35歲,50352,168122622
201510,64000000,其他,2,35(含)-40歲,61704,197553379
201510,64000000,其他,2,40(含)-45歲,57454,199175023
201510,64000000,其他,2,45(含)-50歲,52005,194726682
201510,64000000,其他,2,50(含)-55歲,40687,163771529
201510,64000000,其他,2,55(含)-60歲,25149,111208745
201510,64000000,其他,2,60(含)-65歲,14473,63742049
201510,64000000,其他,2,65(含)-70歲,4750,21136686
201510,64000000,其他,2,70(含)-75歲,1346,7605085
201510,64000000,其他,2,75(含)-80歲,490,2023105
201510,64000000,其他,2,80(含)歲以上,729,4730864
201511,63000000,食,2,未滿20歲,4857,3206288
201511,63000000,食,2,20(含)-25歲,93341,78845237
201511,63000000,食,2,25(含)-30歲,276665,270906140
201511,63000000,食,2,30(含)-35歲,497442,477056903
201511,63000000,食,2,35(含)-40歲,697899,622273563
201511,63000000,食,2,40(含)-45歲,729011,645512044
201511,63000000,食,2,45(含)-50歲,713425,654926044
201511,63000000,食,2,50(含)-55歲,570520,552890597
201511,63000000,食,2,55(含)-60歲,399272,427250602
201511,63000000,食,2,60(含)-65歲,265973,284394626
201511,63000000,食,2,65(含)-70歲,119150,131513639
201511,63000000,食,2,70(含)-75歲,40716,45670507
201511,63000000,食,2,75(含)-80歲,16502,19547378
201511,63000000,食,2,80(含)歲以上,10383,15442215
201511,63000000,衣,2,未滿20歲,2231,3824070
201511,63000000,衣,2,20(含)-25歲,37898,74595682
201511,63000000,衣,2,25(含)-30歲,84426,193511152
201511,63000000,衣,2,30(含)-35歲,116157,299443226
201511,63000000,衣,2,35(含)-40歲,118354,322350629
201511,63000000,衣,2,40(含)-45歲,89932,272820921
201511,63000000,衣,2,45(含)-50歲,77855,268446724
201511,63000000,衣,2,50(含)-55歲,58459,240091572
201511,63000000,衣,2,55(含)-60歲,38497,177076619
201511,63000000,衣,2,60(含)-65歲,23523,120174976
201511,63000000,衣,2,65(含)-70歲,9785,49263546
201511,63000000,衣,2,70(含)-75歲,2891,16421999
201511,63000000,衣,2,75(含)-80歲,997,6016713
201511,63000000,衣,2,80(含)歲以上,2065,10046666
201511,63000000,住,2,未滿20歲,515,1186125
201511,63000000,住,2,20(含)-25歲,12362,33798638
201511,63000000,住,2,25(含)-30歲,32740,136139627
201511,63000000,住,2,30(含)-35歲,49760,238249630
201511,63000000,住,2,35(含)-40歲,57921,290111454
201511,63000000,住,2,40(含)-45歲,54136,293434571
201511,63000000,住,2,45(含)-50歲,53719,301685900
201511,63000000,住,2,50(含)-55歲,47467,268256107
201511,63000000,住,2,55(含)-60歲,36124,229886903
201511,63000000,住,2,60(含)-65歲,23519,147329653
201511,63000000,住,2,65(含)-70歲,10580,60236361
201511,63000000,住,2,70(含)-75歲,3538,19324103
201511,63000000,住,2,75(含)-80歲,1525,7239784
201511,63000000,住,2,80(含)歲以上,1440,9815928
201511,63000000,行,2,未滿20歲,5882,5250406
201511,63000000,行,2,20(含)-25歲,88754,71594711
201511,63000000,行,2,25(含)-30歲,233493,205717172
201511,63000000,行,2,30(含)-35歲,319774,291191066
201511,63000000,行,2,35(含)-40歲,320316,304559190
201511,63000000,行,2,40(含)-45歲,271307,261034185
201511,63000000,行,2,45(含)-50歲,248765,245105684
